#RfamID	RfamAlias	EMBLAccession	ExpressionRank
RF01118 	 PK-G12rRNA 	 AE017225 	 78
RF00506 	 Thr_leader 	 AE017194 	 21273
RF00238 	 ctRNA_pND324 	 AE017194 	 21274
RF00059 	 TPP 	 AE017194 	 21275
RF00162 	 SAM 	 AE017194 	 21276
RF00230 	 T-box 	 AE017194 	 21277
RF01363 	 CRISPR-DR50 	 AE017194 	 21278
RF00005 	 tRNA 	 AE017194 	 21279
RF00168 	 Lysine 	 AE017194 	 21280
RF00167 	 Purine 	 AE017194 	 21281
RF00515 	 PyrR 	 AE017194 	 21282
RF00162 	 SAM 	 AE017194 	 21283
RF00005 	 tRNA 	 AE017194 	 21284
RF00162 	 SAM 	 AE017194 	 21285
RF00379 	 ydaO-yuaA 	 AE017194 	 21286
RF00238 	 ctRNA_pND324 	 AE017194 	 21287
RF00238 	 ctRNA_pND324 	 AE017194 	 21288
RF00162 	 SAM 	 AE017194 	 21289
RF01410 	 BsrC 	 AE017194 	 21290
RF00162 	 SAM 	 AE017194 	 21291
RF00515 	 PyrR 	 AE017194 	 21292
RF00515 	 PyrR 	 AE017194 	 21293
RF00516 	 ylbH 	 AE017194 	 21294
RF01359 	 CRISPR-DR46 	 AE017194 	 21295
RF00167 	 Purine 	 AE017194 	 21296
RF00162 	 SAM 	 AE017194 	 21297
RF00162 	 SAM 	 AE017194 	 21298
RF00238 	 ctRNA_pND324 	 AE017194 	 21299
RF00230 	 T-box 	 AE017194 	 21300
RF00515 	 PyrR 	 AE017194 	 21301
RF00162 	 SAM 	 AE017194 	 21302
RF00162 	 SAM 	 AE017194 	 21303
RF00005 	 tRNA 	 AE017194 	 21304
RF00230 	 T-box 	 AE017194 	 21305
RF00230 	 T-box 	 AE017194 	 21306
RF00005 	 tRNA 	 AE017194 	 21307
RF01366 	 CRISPR-DR53 	 AE017194 	 21308
RF01470 	 rli38 	 AE017194 	 21309
RF00230 	 T-box 	 AE017194 	 21310
RF01705 	 Flavo-1 	 AE017194 	 21311
RF00238 	 ctRNA_pND324 	 AE017194 	 21312
RF00238 	 ctRNA_pND324 	 AE017194 	 21313
RF01361 	 CRISPR-DR48 	 AE017194 	 21314
RF00059 	 TPP 	 AE017194 	 21315
RF00005 	 tRNA 	 AE017194 	 21316
RF00162 	 SAM 	 AE017194 	 21317
RF00162 	 SAM 	 AE017194 	 21318
RF00230 	 T-box 	 AE017194 	 21319
RF00238 	 ctRNA_pND324 	 AE017194 	 21320
RF00230 	 T-box 	 AE017194 	 21321
RF00005 	 tRNA 	 AE017194 	 21322
RF01470 	 rli38 	 AE017194 	 21323
RF00059 	 TPP 	 AE017194 	 21324
RF01364 	 CRISPR-DR51 	 AE017194 	 21325
RF00162 	 SAM 	 AE017194 	 21326
RF00515 	 PyrR 	 AE017194 	 21327
RF00005 	 tRNA 	 AE017194 	 21328
RF00005 	 tRNA 	 AE017194 	 21329
RF00005 	 tRNA 	 AE017194 	 21330
RF00632 	 sxy 	 AE017194 	 21331
RF01705 	 Flavo-1 	 AE017194 	 21332
RF00005 	 tRNA 	 AE017194 	 21333
RF00005 	 tRNA 	 AE017194 	 21334
RF00238 	 ctRNA_pND324 	 AE017194 	 21335
RF00059 	 TPP 	 AE017194 	 21336
RF00379 	 ydaO-yuaA 	 AE017194 	 21337
RF00080 	 yybP-ykoY 	 AE017194 	 21338
RF00002 	 5_8S_rRNA 	 AE016877 	 47
RF00002 	 5_8S_rRNA 	 AE016877 	 57
RF00002 	 5_8S_rRNA 	 AE016877 	 60
RF00002 	 5_8S_rRNA 	 AE016877 	 61
RF00002 	 5_8S_rRNA 	 AE016877 	 62
RF00002 	 5_8S_rRNA 	 AE016877 	 63
RF00002 	 5_8S_rRNA 	 AE016877 	 64
RF00002 	 5_8S_rRNA 	 AE016877 	 65
RF00002 	 5_8S_rRNA 	 AE016877 	 66
RF00002 	 5_8S_rRNA 	 AE016877 	 67
RF00002 	 5_8S_rRNA 	 AE016877 	 68
RF00002 	 5_8S_rRNA 	 AE016877 	 70
RF00002 	 5_8S_rRNA 	 AE016877 	 73
RF00011 	 RNaseP_bact_b 	 AE016877 	 111
RF00010 	 RNaseP_bact_a 	 AE016877 	 113
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 120
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 131
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 137
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 141
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 142
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 143
RF00023 	 tmRNA 	 AE016877 	 145
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 146
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 148
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 150
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 156
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 159
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 165
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 167
RF00001 	 5S_rRNA 	 AE016877 	 274
RF00001 	 5S_rRNA 	 AE016877 	 296
RF00169 	 Bacteria_small_SRP 	 AE016877 	 300
RF00001 	 5S_rRNA 	 AE016877 	 304
RF00001 	 5S_rRNA 	 AE016877 	 308
RF00001 	 5S_rRNA 	 AE016877 	 309
RF00001 	 5S_rRNA 	 AE016877 	 312
RF00001 	 5S_rRNA 	 AE016877 	 314
RF00001 	 5S_rRNA 	 AE016877 	 315
RF00001 	 5S_rRNA 	 AE016877 	 316
RF01766 	 cspA 	 AE016877 	 323
RF00001 	 5S_rRNA 	 AE016877 	 331
RF00001 	 5S_rRNA 	 AE016877 	 333
RF00001 	 5S_rRNA 	 AE016877 	 334
RF01118 	 PK-G12rRNA 	 AE016877 	 335
RF00001 	 5S_rRNA 	 AE016877 	 337
RF00013 	 6S 	 AE016877 	 338
RF00559 	 L21_leader 	 AE016877 	 350
RF01854 	 Bacteria_large_SRP 	 AE016877 	 354
RF01118 	 PK-G12rRNA 	 AE016877 	 364
RF01118 	 PK-G12rRNA 	 AE016877 	 365
RF01118 	 PK-G12rRNA 	 AE016877 	 366
RF01118 	 PK-G12rRNA 	 AE016877 	 368
RF01118 	 PK-G12rRNA 	 AE016877 	 370
RF01118 	 PK-G12rRNA 	 AE016877 	 376
RF01118 	 PK-G12rRNA 	 AE016877 	 377
RF01118 	 PK-G12rRNA 	 AE016877 	 384
RF01118 	 PK-G12rRNA 	 AE016877 	 388
RF01118 	 PK-G12rRNA 	 AE016877 	 390
RF01118 	 PK-G12rRNA 	 AE016877 	 391
RF01118 	 PK-G12rRNA 	 AE016877 	 393
RF00013 	 6S 	 AE016877 	 423
RF00558 	 L20_leader 	 AE016877 	 474
RF01766 	 cspA 	 AE016877 	 483
RF00230 	 T-box 	 AE016877 	 493
RF00555 	 L13_leader 	 AE016877 	 510
RF00557 	 L10_leader 	 AE016877 	 515
RF01820 	 RsaE 	 AE016877 	 665
RF01051 	 c-di-GMP-I 	 AE016877 	 676
RF01766 	 cspA 	 AE016877 	 714
RF00556 	 L19_leader 	 AE016877 	 723
RF00230 	 T-box 	 AE016877 	 724
RF00515 	 PyrR 	 AE016877 	 747
RF00162 	 SAM 	 AE016877 	 779
RF00005 	 tRNA 	 AE016877 	 899
RF00504 	 Glycine 	 AE016877 	 900
RF00512 	 Leu_leader 	 AE016877 	 919
RF00515 	 PyrR 	 AE016877 	 941
RF00230 	 T-box 	 AE016877 	 945
RF00230 	 T-box 	 AE016877 	 946
RF00005 	 tRNA 	 AE016877 	 964
RF00005 	 tRNA 	 AE016877 	 965
RF00238 	 ctRNA_pND324 	 AE016877 	 982
RF00005 	 tRNA 	 AE016877 	 1043
RF00005 	 tRNA 	 AE016877 	 1075
RF00005 	 tRNA 	 AE016877 	 1076
RF00005 	 tRNA 	 AE016877 	 1177
RF00005 	 tRNA 	 AE016877 	 1218
RF00005 	 tRNA 	 AE016877 	 1283
RF01411 	 BsrF 	 AE016877 	 1346
RF00005 	 tRNA 	 AE016877 	 1369
RF00005 	 tRNA 	 AE016877 	 1370
RF00005 	 tRNA 	 AE016877 	 1408
RF00005 	 tRNA 	 AE016877 	 1409
RF00005 	 tRNA 	 AE016877 	 1475
RF00050 	 FMN 	 AE016877 	 1519
RF00005 	 tRNA 	 AE016877 	 1520
RF00005 	 tRNA 	 AE016877 	 1590
RF00005 	 tRNA 	 AE016877 	 1591
RF00230 	 T-box 	 AE016877 	 1627
RF00005 	 tRNA 	 AE016877 	 1628
RF00242 	 ctRNA_pT181 	 AE016877 	 1629
RF00005 	 tRNA 	 AE016877 	 1702
RF00005 	 tRNA 	 AE016877 	 1703
RF00230 	 T-box 	 AE016877 	 1704
RF00005 	 tRNA 	 AE016877 	 1705
RF00005 	 tRNA 	 AE016877 	 1706
RF00005 	 tRNA 	 AE016877 	 1707
RF00005 	 tRNA 	 AE016877 	 1708
RF00005 	 tRNA 	 AE016877 	 1774
RF00005 	 tRNA 	 AE016877 	 1775
RF00005 	 tRNA 	 AE016877 	 1776
RF00230 	 T-box 	 AE016877 	 1831
RF00005 	 tRNA 	 AE016877 	 1832
RF00005 	 tRNA 	 AE016877 	 1917
RF00005 	 tRNA 	 AE016877 	 1918
RF00005 	 tRNA 	 AE016877 	 1919
RF00379 	 ydaO-yuaA 	 AE016877 	 2008
RF00162 	 SAM 	 AE016877 	 2009
RF00005 	 tRNA 	 AE016877 	 2010
RF00167 	 Purine 	 AE016877 	 2011
RF00380 	 ykoK 	 AE016877 	 2012
RF00005 	 tRNA 	 AE016877 	 2013
RF00005 	 tRNA 	 AE016877 	 2130
RF00230 	 T-box 	 AE016877 	 2131
RF00005 	 tRNA 	 AE016877 	 2257
RF00005 	 tRNA 	 AE016877 	 2258
RF01764 	 yjdF 	 AE016877 	 2420
RF00005 	 tRNA 	 AE016877 	 2421
RF00230 	 T-box 	 AE016877 	 2615
RF00230 	 T-box 	 AE016877 	 2616
RF00005 	 tRNA 	 AE016877 	 2617
RF00005 	 tRNA 	 AE016877 	 2618
RF00005 	 tRNA 	 AE016877 	 2619
RF00230 	 T-box 	 AE016877 	 2839
RF01766 	 cspA 	 AE016877 	 2840
RF00005 	 tRNA 	 AE016877 	 2841
RF00515 	 PyrR 	 AE016877 	 2842
RF00230 	 T-box 	 AE016877 	 2843
RF00005 	 tRNA 	 AE016877 	 2844
RF00005 	 tRNA 	 AE016877 	 2845
RF00230 	 T-box 	 AE016877 	 3154
RF00238 	 ctRNA_pND324 	 AE016877 	 3155
RF00230 	 T-box 	 AE016877 	 3156
RF00230 	 T-box 	 AE016877 	 3157
RF01385 	 isrA 	 AE016877 	 3158
RF00168 	 Lysine 	 AE016877 	 3159
RF00005 	 tRNA 	 AE016877 	 3160
RF00005 	 tRNA 	 AE016877 	 3604
RF00005 	 tRNA 	 AE016877 	 3605
RF00029 	 Intron_gpII 	 AE016877 	 3606
RF00059 	 TPP 	 AE016877 	 3607
RF00005 	 tRNA 	 AE016877 	 3608
RF00005 	 tRNA 	 AE016877 	 3609
RF00005 	 tRNA 	 AE016877 	 3610
RF00005 	 tRNA 	 AE016877 	 3611
RF00005 	 tRNA 	 AE016877 	 3612
RF00005 	 tRNA 	 AE016877 	 3613
RF00005 	 tRNA 	 AE016877 	 3614
RF00005 	 tRNA 	 AE016877 	 3615
RF00005 	 tRNA 	 AE016877 	 3616
RF00005 	 tRNA 	 AE016877 	 3617
RF00005 	 tRNA 	 AE016877 	 3618
RF00005 	 tRNA 	 AE016877 	 3619
RF01410 	 BsrC 	 AE016877 	 4354
RF00380 	 ykoK 	 AE016877 	 4355
RF00005 	 tRNA 	 AE016877 	 4356
RF00005 	 tRNA 	 AE016877 	 4357
RF00230 	 T-box 	 AE016877 	 4358
RF00005 	 tRNA 	 AE016877 	 4359
RF00005 	 tRNA 	 AE016877 	 4360
RF00167 	 Purine 	 AE016877 	 4361
RF00230 	 T-box 	 AE016877 	 4362
RF00230 	 T-box 	 AE016877 	 4363
RF00174 	 Cobalamin 	 AE016877 	 4364
RF00230 	 T-box 	 AE016877 	 4365
RF00005 	 tRNA 	 AE016877 	 4366
RF00230 	 T-box 	 AE016877 	 4367
RF00005 	 tRNA 	 AE016877 	 4368
RF00005 	 tRNA 	 AE016877 	 4369
RF00005 	 tRNA 	 AE016877 	 4370
RF00005 	 tRNA 	 AE016877 	 4371
RF00005 	 tRNA 	 AE016877 	 4372
RF00005 	 tRNA 	 AE016877 	 4373
RF00379 	 ydaO-yuaA 	 AE016877 	 4374
RF00005 	 tRNA 	 AE016877 	 4375
RF00005 	 tRNA 	 AE016877 	 4376
RF00005 	 tRNA 	 AE016877 	 4377
RF01766 	 cspA 	 AE016877 	 6017
RF00230 	 T-box 	 AE016877 	 6018
RF00230 	 T-box 	 AE016877 	 6019
RF00080 	 yybP-ykoY 	 AE016877 	 6020
RF00522 	 PreQ1 	 AE016877 	 6021
RF00168 	 Lysine 	 AE016877 	 6022
RF01725 	 SAM-I-IV-variant 	 AE016877 	 6023
RF00162 	 SAM 	 AE016877 	 6024
RF00230 	 T-box 	 AE016877 	 6025
RF00230 	 T-box 	 AE016877 	 6026
RF00005 	 tRNA 	 AE016877 	 6027
RF00005 	 tRNA 	 AE016877 	 6028
RF00234 	 glmS 	 AE016877 	 6029
RF00238 	 ctRNA_pND324 	 AE016877 	 6030
RF00238 	 ctRNA_pND324 	 AE016877 	 6031
RF00230 	 T-box 	 AE016877 	 6032
RF00230 	 T-box 	 AE016877 	 6033
RF00005 	 tRNA 	 AE016877 	 6034
RF00005 	 tRNA 	 AE016877 	 6035
RF00005 	 tRNA 	 AE016877 	 6036
RF00005 	 tRNA 	 AE016877 	 6037
RF00230 	 T-box 	 AE016877 	 6038
RF00167 	 Purine 	 AE016877 	 6039
RF00238 	 ctRNA_pND324 	 AE016877 	 6040
RF00515 	 PyrR 	 AE016877 	 6041
RF00230 	 T-box 	 AE016877 	 6042
RF00005 	 tRNA 	 AE016877 	 6043
RF00005 	 tRNA 	 AE016877 	 6044
RF00005 	 tRNA 	 AE016877 	 6045
RF00005 	 tRNA 	 AE016877 	 6046
RF00005 	 tRNA 	 AE016877 	 6047
RF00059 	 TPP 	 AE016877 	 6048
RF00005 	 tRNA 	 AE016877 	 6049
RF01735 	 epsC 	 AE016877 	 6050
RF00005 	 tRNA 	 AE016877 	 6051
RF01676 	 P31 	 AE016877 	 6052
RF00005 	 tRNA 	 AE016877 	 6053
RF00005 	 tRNA 	 AE016877 	 6054
RF00005 	 tRNA 	 AE016877 	 6055
RF00005 	 tRNA 	 AE016877 	 6056
RF00005 	 tRNA 	 AE016877 	 6057
RF00059 	 TPP 	 AE016877 	 6058
RF00005 	 tRNA 	 AE016877 	 6059
RF00238 	 ctRNA_pND324 	 AE016877 	 22018
RF01051 	 c-di-GMP-I 	 AE016877 	 22019
RF00005 	 tRNA 	 AE016877 	 22020
RF00238 	 ctRNA_pND324 	 AE016877 	 22021
RF00005 	 tRNA 	 AE016877 	 22022
RF00005 	 tRNA 	 AE016877 	 22023
RF00238 	 ctRNA_pND324 	 AE016877 	 22024
RF00238 	 ctRNA_pND324 	 AE016877 	 22025
RF00230 	 T-box 	 AE016877 	 22026
RF00162 	 SAM 	 AE016877 	 22027
RF01470 	 rli38 	 AE016877 	 22028
RF00050 	 FMN 	 AE016877 	 22029
RF01749 	 pan 	 AE016877 	 22030
RF00167 	 Purine 	 AE016877 	 22031
RF00005 	 tRNA 	 AE016877 	 22032
RF00522 	 PreQ1 	 AE016877 	 22033
RF00005 	 tRNA 	 AE016877 	 22034
RF00238 	 ctRNA_pND324 	 AE016877 	 22035
RF00512 	 Leu_leader 	 AE016877 	 22036
RF00168 	 Lysine 	 AE016877 	 22037
RF00230 	 T-box 	 AE016877 	 22038
RF00515 	 PyrR 	 AE016877 	 22039
RF00230 	 T-box 	 AE016877 	 22040
RF00230 	 T-box 	 AE016877 	 22041
RF00230 	 T-box 	 AE016877 	 22042
RF00230 	 T-box 	 AE016877 	 22043
RF00162 	 SAM 	 AE016877 	 22044
RF00033 	 MicF 	 AE016877 	 22045
RF00238 	 ctRNA_pND324 	 AE016877 	 22046
RF01342 	 CRISPR-DR32 	 AE016877 	 22047
RF00162 	 SAM 	 AE016877 	 22048
RF01691 	 Bacillus-plasmid 	 AE016877 	 22049
RF01470 	 rli38 	 AE016877 	 22050
RF01416 	 NrrF 	 AE016877 	 22051
RF00230 	 T-box 	 AE016877 	 22052
RF00230 	 T-box 	 AE016877 	 22053
RF00230 	 T-box 	 AE016877 	 22054
RF00230 	 T-box 	 AE016877 	 22055
RF00005 	 tRNA 	 AE016877 	 22056
RF00005 	 tRNA 	 AE016877 	 22057
RF00230 	 T-box 	 AE016877 	 22058
RF00059 	 TPP 	 AE016877 	 22059
RF00162 	 SAM 	 AE016877 	 22060
RF00167 	 Purine 	 AE016877 	 22061
RF00230 	 T-box 	 AE016877 	 22062
RF00168 	 Lysine 	 AE016877 	 22063
RF00005 	 tRNA 	 AE016877 	 22064
RF00162 	 SAM 	 AE016877 	 22065
RF00162 	 SAM 	 AE016877 	 22066
RF00236 	 ctRNA_pGA1 	 AE016877 	 22067
RF01676 	 P31 	 AE016877 	 22068
RF00379 	 ydaO-yuaA 	 AE016877 	 22069
RF00238 	 ctRNA_pND324 	 AE016877 	 22070
RF00167 	 Purine 	 AE016877 	 22071
RF01363 	 CRISPR-DR50 	 AE016877 	 22072
RF00632 	 sxy 	 AE016877 	 22073
RF00033 	 MicF 	 AE016877 	 22074
RF01410 	 BsrC 	 AE016877 	 22075
RF00238 	 ctRNA_pND324 	 AE016877 	 22076
RF01705 	 Flavo-1 	 AE016877 	 22077
RF00162 	 SAM 	 AE016877 	 22078
RF00238 	 ctRNA_pND324 	 AE016877 	 22079
RF00515 	 PyrR 	 AE016877 	 22080
RF00515 	 PyrR 	 AE016877 	 22081
RF02064 	 STnc370 	 AE016877 	 22082
RF00516 	 ylbH 	 AE016877 	 22083
RF01470 	 rli38 	 AE016877 	 22084
RF00162 	 SAM 	 AE016877 	 22085
RF00162 	 SAM 	 AE016877 	 22086
RF00059 	 TPP 	 AE016877 	 22087
RF00230 	 T-box 	 AE016877 	 22088
RF00515 	 PyrR 	 AE016877 	 22089
RF00162 	 SAM 	 AE016877 	 22090
RF00162 	 SAM 	 AE016877 	 22091
RF00005 	 tRNA 	 AE016877 	 22092
RF00230 	 T-box 	 AE016877 	 22093
RF00230 	 T-box 	 AE016877 	 22094
RF00230 	 T-box 	 AE016877 	 22095
RF00238 	 ctRNA_pND324 	 AE016877 	 22096
RF00238 	 ctRNA_pND324 	 AE016877 	 22097
RF01361 	 CRISPR-DR48 	 AE016877 	 22098
RF00059 	 TPP 	 AE016877 	 22099
RF00005 	 tRNA 	 AE016877 	 22100
RF00512 	 Leu_leader 	 AE016877 	 22101
RF00082 	 SraG 	 AE016877 	 22102
RF00005 	 tRNA 	 AE016877 	 22103
RF00162 	 SAM 	 AE016877 	 22104
RF00238 	 ctRNA_pND324 	 AE016877 	 22105
RF00230 	 T-box 	 AE016877 	 22106
RF00230 	 T-box 	 AE016877 	 22107
RF01734 	 crcB 	 AE016877 	 22108
RF00005 	 tRNA 	 AE016877 	 22109
RF00262 	 sar 	 AE016877 	 22110
RF00005 	 tRNA 	 AE016877 	 22111
RF00162 	 SAM 	 AE016877 	 22112
RF00515 	 PyrR 	 AE016877 	 22113
RF00005 	 tRNA 	 AE016877 	 22114
RF00005 	 tRNA 	 AE016877 	 22115
RF00005 	 tRNA 	 AE016877 	 22116
RF00005 	 tRNA 	 AE016877 	 22117
RF00005 	 tRNA 	 AE016877 	 22118
RF00059 	 TPP 	 AE016877 	 22119
RF00379 	 ydaO-yuaA 	 AE016877 	 22120
RF00162 	 SAM 	 AE016877 	 22121
RF00242 	 ctRNA_pT181 	 AE016877 	 22122
RF00080 	 yybP-ykoY 	 AE016877 	 22123
RF00238 	 ctRNA_pND324 	 AE016877 	 22124
RF00238 	 ctRNA_pND324 	 AE016877 	 22125
RF00262 	 sar 	 AE016877 	 22126
RF01356 	 CRISPR-DR28 	 AE016877 	 22127
RF01356 	 CRISPR-DR28 	 AE016877 	 22128
RF00002 	 5_8S_rRNA 	 CP001503-CP001504 	 19
RF00002 	 5_8S_rRNA 	 CP001503-CP001504 	 20
RF00002 	 5_8S_rRNA 	 CP001503-CP001504 	 22
RF01850 	 beta_tmRNA 	 CP001503-CP001504 	 23
RF00002 	 5_8S_rRNA 	 CP001503-CP001504 	 24
RF00002 	 5_8S_rRNA 	 CP001503-CP001504 	 44
RF00023 	 tmRNA 	 CP001503-CP001504 	 45
RF00177 	 SSU_rRNA_bacteria 	 CP001503-CP001504 	 51
RF00177 	 SSU_rRNA_bacteria 	 CP001503-CP001504 	 52
RF00177 	 SSU_rRNA_bacteria 	 CP001503-CP001504 	 53
RF00177 	 SSU_rRNA_bacteria 	 CP001503-CP001504 	 54
RF00010 	 RNaseP_bact_a 	 CP001503-CP001504 	 55
RF00001 	 5S_rRNA 	 CP001503-CP001504 	 56
RF00001 	 5S_rRNA 	 CP001503-CP001504 	 58
RF00001 	 5S_rRNA 	 CP001503-CP001504 	 59
RF00001 	 5S_rRNA 	 CP001503-CP001504 	 60
RF00001 	 5S_rRNA 	 CP001503-CP001504 	 61
RF00177 	 SSU_rRNA_bacteria 	 CP001503-CP001504 	 63
RF00013 	 6S 	 CP001503-CP001504 	 68
RF01766 	 cspA 	 CP001503-CP001504 	 82
RF01118 	 PK-G12rRNA 	 CP001503-CP001504 	 106
RF01118 	 PK-G12rRNA 	 CP001503-CP001504 	 112
RF01118 	 PK-G12rRNA 	 CP001503-CP001504 	 117
RF01118 	 PK-G12rRNA 	 CP001503-CP001504 	 120
RF01118 	 PK-G12rRNA 	 CP001503-CP001504 	 122
RF01766 	 cspA 	 CP001503-CP001504 	 147
RF00005 	 tRNA 	 CP001503-CP001504 	 300
RF00140 	 Alpha_RBS 	 CP001503-CP001504 	 381
RF01340 	 CRISPR-DR29 	 CP001503-CP001504 	 458
RF00005 	 tRNA 	 CP001503-CP001504 	 468
RF00005 	 tRNA 	 CP001503-CP001504 	 491
RF00005 	 tRNA 	 CP001503-CP001504 	 504
RF00005 	 tRNA 	 CP001503-CP001504 	 516
RF00005 	 tRNA 	 CP001503-CP001504 	 524
RF00005 	 tRNA 	 CP001503-CP001504 	 534
RF00005 	 tRNA 	 CP001503-CP001504 	 536
RF00005 	 tRNA 	 CP001503-CP001504 	 539
RF00005 	 tRNA 	 CP001503-CP001504 	 541
RF01070 	 sucA 	 CP001503-CP001504 	 551
RF00005 	 tRNA 	 CP001503-CP001504 	 553
RF00005 	 tRNA 	 CP001503-CP001504 	 573
RF00504 	 Glycine 	 CP001503-CP001504 	 589
RF01057 	 SAH_riboswitch 	 CP001503-CP001504 	 600
RF00005 	 tRNA 	 CP001503-CP001504 	 613
RF00504 	 Glycine 	 CP001503-CP001504 	 620
RF00005 	 tRNA 	 CP001503-CP001504 	 650
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 741
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 763
RF01766 	 cspA 	 CP001503-CP001504 	 785
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 829
RF00005 	 tRNA 	 CP001503-CP001504 	 1037
RF00005 	 tRNA 	 CP001503-CP001504 	 1111
RF00005 	 tRNA 	 CP001503-CP001504 	 1133
RF00005 	 tRNA 	 CP001503-CP001504 	 1178
RF00005 	 tRNA 	 CP001503-CP001504 	 1204
RF00005 	 tRNA 	 CP001503-CP001504 	 1340
RF00005 	 tRNA 	 CP001503-CP001504 	 1784
RF00005 	 tRNA 	 CP001503-CP001504 	 1873
RF00435 	 ROSE 	 CP001503-CP001504 	 1889
RF00005 	 tRNA 	 CP001503-CP001504 	 1894
RF00005 	 tRNA 	 CP001503-CP001504 	 1942
RF00005 	 tRNA 	 CP001503-CP001504 	 2053
RF00059 	 TPP 	 CP001503-CP001504 	 2128
RF00005 	 tRNA 	 CP001503-CP001504 	 2195
RF00005 	 tRNA 	 CP001503-CP001504 	 2747
RF00005 	 tRNA 	 CP001503-CP001504 	 2846
RF00174 	 Cobalamin 	 CP001503-CP001504 	 2878
RF00005 	 tRNA 	 CP001503-CP001504 	 2965
RF00005 	 tRNA 	 CP001503-CP001504 	 2974
RF00005 	 tRNA 	 CP001503-CP001504 	 3001
RF00005 	 tRNA 	 CP001503-CP001504 	 3264
RF00005 	 tRNA 	 CP001503-CP001504 	 3341
RF01854 	 Bacteria_large_SRP 	 CP001503-CP001504 	 3389
RF00169 	 Bacteria_small_SRP 	 CP001503-CP001504 	 3390
RF00005 	 tRNA 	 CP001503-CP001504 	 3452
RF00005 	 tRNA 	 CP001503-CP001504 	 3453
RF00005 	 tRNA 	 CP001503-CP001504 	 3587
RF00005 	 tRNA 	 CP001503-CP001504 	 3645
RF01068 	 mini-ykkC 	 CP001503-CP001504 	 3646
RF01372 	 CRISPR-DR59 	 CP001503-CP001504 	 4020
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 4198
RF01336 	 CRISPR-DR23 	 CP001503-CP001504 	 4743
RF01340 	 CRISPR-DR29 	 CP001503-CP001504 	 5002
RF00005 	 tRNA 	 CP001503-CP001504 	 5454
RF01725 	 SAM-I-IV-variant 	 CP001503-CP001504 	 5777
RF00005 	 tRNA 	 CP001503-CP001504 	 6049
RF00059 	 TPP 	 CP001503-CP001504 	 6220
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 6221
RF01989 	 SECIS_3 	 CP001503-CP001504 	 6278
RF00005 	 tRNA 	 CP001503-CP001504 	 6398
RF00174 	 Cobalamin 	 CP001503-CP001504 	 6447
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 6448
RF01668 	 P10 	 CP001503-CP001504 	 6976
RF00005 	 tRNA 	 CP001503-CP001504 	 7200
RF01497 	 ALIL 	 CP001503-CP001504 	 7405
RF00005 	 tRNA 	 CP001503-CP001504 	 7894
RF01394 	 isrK 	 CP001503-CP001504 	 7895
RF01750 	 pfl 	 CP001503-CP001504 	 7896
RF00005 	 tRNA 	 CP001503-CP001504 	 8126
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 8208
RF01734 	 crcB 	 CP001503-CP001504 	 8209
RF00005 	 tRNA 	 CP001503-CP001504 	 8409
RF00005 	 tRNA 	 CP001503-CP001504 	 8410
RF00005 	 tRNA 	 CP001503-CP001504 	 8676
RF01695 	 C4 	 CP001503-CP001504 	 8677
RF01497 	 ALIL 	 CP001503-CP001504 	 8960
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 8961
RF00005 	 tRNA 	 CP001503-CP001504 	 9081
RF01497 	 ALIL 	 CP001503-CP001504 	 9082
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 9083
RF00059 	 TPP 	 CP001503-CP001504 	 9084
RF01497 	 ALIL 	 CP001503-CP001504 	 9392
RF01497 	 ALIL 	 CP001503-CP001504 	 9651
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 9652
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 9653
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 9749
RF00005 	 tRNA 	 CP001503-CP001504 	 10355
RF00005 	 tRNA 	 CP001503-CP001504 	 10356
RF02278 	 Betaproteobacteria_toxic_sRNA 	 CP001503-CP001504 	 10357
RF00005 	 tRNA 	 CP001503-CP001504 	 10358
RF00005 	 tRNA 	 CP001503-CP001504 	 10735
RF01356 	 CRISPR-DR28 	 CP001503-CP001504 	 10736
RF00005 	 tRNA 	 CP001503-CP001504 	 10737
