#RfamID	RfamAlias	EMBLAccession	ExpressionRank
RF01118 	 PK-G12rRNA 	 AE017225 	 21
RF00162 	 SAM 	 AE017194 	 6634
RF00230 	 T-box 	 AE017194 	 6635
RF01363 	 CRISPR-DR50 	 AE017194 	 6636
RF00005 	 tRNA 	 AE017194 	 6637
RF00168 	 Lysine 	 AE017194 	 6638
RF00167 	 Purine 	 AE017194 	 6639
RF00515 	 PyrR 	 AE017194 	 6640
RF00162 	 SAM 	 AE017194 	 6641
RF00005 	 tRNA 	 AE017194 	 6642
RF00162 	 SAM 	 AE017194 	 6643
RF00379 	 ydaO-yuaA 	 AE017194 	 6644
RF00238 	 ctRNA_pND324 	 AE017194 	 6645
RF00238 	 ctRNA_pND324 	 AE017194 	 6646
RF00162 	 SAM 	 AE017194 	 6647
RF01410 	 BsrC 	 AE017194 	 6648
RF00162 	 SAM 	 AE017194 	 6649
RF00515 	 PyrR 	 AE017194 	 6650
RF00515 	 PyrR 	 AE017194 	 6651
RF00516 	 ylbH 	 AE017194 	 6652
RF01359 	 CRISPR-DR46 	 AE017194 	 6653
RF00167 	 Purine 	 AE017194 	 6654
RF00162 	 SAM 	 AE017194 	 6655
RF00162 	 SAM 	 AE017194 	 6656
RF00238 	 ctRNA_pND324 	 AE017194 	 6657
RF00230 	 T-box 	 AE017194 	 6658
RF00515 	 PyrR 	 AE017194 	 6659
RF00162 	 SAM 	 AE017194 	 6660
RF00162 	 SAM 	 AE017194 	 6661
RF00005 	 tRNA 	 AE017194 	 6662
RF00230 	 T-box 	 AE017194 	 6663
RF00230 	 T-box 	 AE017194 	 6664
RF00005 	 tRNA 	 AE017194 	 6665
RF01366 	 CRISPR-DR53 	 AE017194 	 6666
RF01470 	 rli38 	 AE017194 	 6667
RF00230 	 T-box 	 AE017194 	 6668
RF01705 	 Flavo-1 	 AE017194 	 6669
RF00238 	 ctRNA_pND324 	 AE017194 	 6670
RF00238 	 ctRNA_pND324 	 AE017194 	 6671
RF01361 	 CRISPR-DR48 	 AE017194 	 6672
RF00059 	 TPP 	 AE017194 	 6673
RF00005 	 tRNA 	 AE017194 	 6674
RF00162 	 SAM 	 AE017194 	 6675
RF00162 	 SAM 	 AE017194 	 6676
RF00230 	 T-box 	 AE017194 	 6677
RF00238 	 ctRNA_pND324 	 AE017194 	 6678
RF00230 	 T-box 	 AE017194 	 6679
RF00005 	 tRNA 	 AE017194 	 6680
RF01470 	 rli38 	 AE017194 	 6681
RF00059 	 TPP 	 AE017194 	 6682
RF01364 	 CRISPR-DR51 	 AE017194 	 6683
RF00162 	 SAM 	 AE017194 	 6684
RF00515 	 PyrR 	 AE017194 	 6685
RF00005 	 tRNA 	 AE017194 	 6686
RF00005 	 tRNA 	 AE017194 	 6687
RF00005 	 tRNA 	 AE017194 	 6688
RF00632 	 sxy 	 AE017194 	 6689
RF01705 	 Flavo-1 	 AE017194 	 6690
RF00005 	 tRNA 	 AE017194 	 6691
RF00005 	 tRNA 	 AE017194 	 6692
RF00238 	 ctRNA_pND324 	 AE017194 	 6693
RF00059 	 TPP 	 AE017194 	 6694
RF00379 	 ydaO-yuaA 	 AE017194 	 6695
RF00080 	 yybP-ykoY 	 AE017194 	 6696
RF00002 	 5_8S_rRNA 	 AE016877 	 1
RF00002 	 5_8S_rRNA 	 AE016877 	 2
RF00002 	 5_8S_rRNA 	 AE016877 	 3
RF00002 	 5_8S_rRNA 	 AE016877 	 4
RF00002 	 5_8S_rRNA 	 AE016877 	 5
RF00002 	 5_8S_rRNA 	 AE016877 	 6
RF00002 	 5_8S_rRNA 	 AE016877 	 7
RF00002 	 5_8S_rRNA 	 AE016877 	 8
RF00002 	 5_8S_rRNA 	 AE016877 	 9
RF00002 	 5_8S_rRNA 	 AE016877 	 10
RF00002 	 5_8S_rRNA 	 AE016877 	 11
RF00002 	 5_8S_rRNA 	 AE016877 	 12
RF00002 	 5_8S_rRNA 	 AE016877 	 13
RF00011 	 RNaseP_bact_b 	 AE016877 	 14
RF00010 	 RNaseP_bact_a 	 AE016877 	 15
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 18
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 23
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 24
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 26
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 27
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 28
RF00023 	 tmRNA 	 AE016877 	 29
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 30
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 31
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 32
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 36
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 37
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 39
RF00177 	 SSU_rRNA_bacteria 	 AE016877 	 40
RF00001 	 5S_rRNA 	 AE016877 	 73
RF00001 	 5S_rRNA 	 AE016877 	 78
RF00169 	 Bacteria_small_SRP 	 AE016877 	 79
RF00001 	 5S_rRNA 	 AE016877 	 80
RF00001 	 5S_rRNA 	 AE016877 	 82
RF00001 	 5S_rRNA 	 AE016877 	 83
RF00001 	 5S_rRNA 	 AE016877 	 84
RF00001 	 5S_rRNA 	 AE016877 	 86
RF00001 	 5S_rRNA 	 AE016877 	 87
RF00001 	 5S_rRNA 	 AE016877 	 88
RF01766 	 cspA 	 AE016877 	 91
RF00001 	 5S_rRNA 	 AE016877 	 94
RF00001 	 5S_rRNA 	 AE016877 	 95
RF00001 	 5S_rRNA 	 AE016877 	 96
RF01118 	 PK-G12rRNA 	 AE016877 	 97
RF00001 	 5S_rRNA 	 AE016877 	 98
RF00013 	 6S 	 AE016877 	 99
RF00559 	 L21_leader 	 AE016877 	 108
RF01854 	 Bacteria_large_SRP 	 AE016877 	 111
RF01118 	 PK-G12rRNA 	 AE016877 	 114
RF01118 	 PK-G12rRNA 	 AE016877 	 115
RF01118 	 PK-G12rRNA 	 AE016877 	 116
RF01118 	 PK-G12rRNA 	 AE016877 	 118
RF01118 	 PK-G12rRNA 	 AE016877 	 119
RF01118 	 PK-G12rRNA 	 AE016877 	 121
RF01118 	 PK-G12rRNA 	 AE016877 	 122
RF01118 	 PK-G12rRNA 	 AE016877 	 125
RF01118 	 PK-G12rRNA 	 AE016877 	 126
RF01118 	 PK-G12rRNA 	 AE016877 	 127
RF01118 	 PK-G12rRNA 	 AE016877 	 128
RF01118 	 PK-G12rRNA 	 AE016877 	 129
RF00013 	 6S 	 AE016877 	 144
RF00558 	 L20_leader 	 AE016877 	 159
RF01766 	 cspA 	 AE016877 	 164
RF00230 	 T-box 	 AE016877 	 169
RF00555 	 L13_leader 	 AE016877 	 174
RF00557 	 L10_leader 	 AE016877 	 176
RF01820 	 RsaE 	 AE016877 	 238
RF01051 	 c-di-GMP-I 	 AE016877 	 244
RF01766 	 cspA 	 AE016877 	 259
RF00556 	 L19_leader 	 AE016877 	 261
RF00230 	 T-box 	 AE016877 	 262
RF00515 	 PyrR 	 AE016877 	 275
RF00162 	 SAM 	 AE016877 	 287
RF00005 	 tRNA 	 AE016877 	 327
RF00504 	 Glycine 	 AE016877 	 328
RF00512 	 Leu_leader 	 AE016877 	 334
RF00515 	 PyrR 	 AE016877 	 340
RF00230 	 T-box 	 AE016877 	 342
RF00230 	 T-box 	 AE016877 	 343
RF00005 	 tRNA 	 AE016877 	 350
RF00005 	 tRNA 	 AE016877 	 351
RF00238 	 ctRNA_pND324 	 AE016877 	 358
RF00005 	 tRNA 	 AE016877 	 376
RF00005 	 tRNA 	 AE016877 	 388
RF00005 	 tRNA 	 AE016877 	 389
RF00005 	 tRNA 	 AE016877 	 428
RF00005 	 tRNA 	 AE016877 	 442
RF00005 	 tRNA 	 AE016877 	 468
RF01411 	 BsrF 	 AE016877 	 495
RF00005 	 tRNA 	 AE016877 	 505
RF00005 	 tRNA 	 AE016877 	 506
RF00005 	 tRNA 	 AE016877 	 520
RF00005 	 tRNA 	 AE016877 	 521
RF00005 	 tRNA 	 AE016877 	 545
RF00050 	 FMN 	 AE016877 	 562
RF00005 	 tRNA 	 AE016877 	 563
RF00005 	 tRNA 	 AE016877 	 592
RF00005 	 tRNA 	 AE016877 	 593
RF00230 	 T-box 	 AE016877 	 608
RF00005 	 tRNA 	 AE016877 	 609
RF00242 	 ctRNA_pT181 	 AE016877 	 610
RF00005 	 tRNA 	 AE016877 	 637
RF00005 	 tRNA 	 AE016877 	 638
RF00230 	 T-box 	 AE016877 	 639
RF00005 	 tRNA 	 AE016877 	 640
RF00005 	 tRNA 	 AE016877 	 641
RF00005 	 tRNA 	 AE016877 	 642
RF00005 	 tRNA 	 AE016877 	 643
RF00005 	 tRNA 	 AE016877 	 663
RF00005 	 tRNA 	 AE016877 	 664
RF00005 	 tRNA 	 AE016877 	 665
RF00230 	 T-box 	 AE016877 	 685
RF00005 	 tRNA 	 AE016877 	 686
RF00005 	 tRNA 	 AE016877 	 719
RF00005 	 tRNA 	 AE016877 	 720
RF00005 	 tRNA 	 AE016877 	 721
RF00379 	 ydaO-yuaA 	 AE016877 	 758
RF00162 	 SAM 	 AE016877 	 759
RF00005 	 tRNA 	 AE016877 	 760
RF00167 	 Purine 	 AE016877 	 761
RF00380 	 ykoK 	 AE016877 	 762
RF00005 	 tRNA 	 AE016877 	 763
RF00005 	 tRNA 	 AE016877 	 816
RF00230 	 T-box 	 AE016877 	 817
RF00005 	 tRNA 	 AE016877 	 861
RF00005 	 tRNA 	 AE016877 	 862
RF01764 	 yjdF 	 AE016877 	 924
RF00005 	 tRNA 	 AE016877 	 925
RF00230 	 T-box 	 AE016877 	 996
RF00230 	 T-box 	 AE016877 	 997
RF00005 	 tRNA 	 AE016877 	 998
RF00005 	 tRNA 	 AE016877 	 999
RF00005 	 tRNA 	 AE016877 	 1000
RF00230 	 T-box 	 AE016877 	 1075
RF01766 	 cspA 	 AE016877 	 1076
RF00005 	 tRNA 	 AE016877 	 1077
RF00515 	 PyrR 	 AE016877 	 1078
RF00230 	 T-box 	 AE016877 	 1079
RF00005 	 tRNA 	 AE016877 	 1080
RF00005 	 tRNA 	 AE016877 	 1081
RF00230 	 T-box 	 AE016877 	 1199
RF00238 	 ctRNA_pND324 	 AE016877 	 1200
RF00230 	 T-box 	 AE016877 	 1201
RF00230 	 T-box 	 AE016877 	 1202
RF01385 	 isrA 	 AE016877 	 1203
RF00168 	 Lysine 	 AE016877 	 1204
RF00005 	 tRNA 	 AE016877 	 1205
RF00005 	 tRNA 	 AE016877 	 1350
RF00005 	 tRNA 	 AE016877 	 1351
RF00029 	 Intron_gpII 	 AE016877 	 1352
RF00059 	 TPP 	 AE016877 	 1353
RF00005 	 tRNA 	 AE016877 	 1354
RF00005 	 tRNA 	 AE016877 	 1355
RF00005 	 tRNA 	 AE016877 	 1356
RF00005 	 tRNA 	 AE016877 	 1357
RF00005 	 tRNA 	 AE016877 	 1358
RF00005 	 tRNA 	 AE016877 	 1359
RF00005 	 tRNA 	 AE016877 	 1360
RF00005 	 tRNA 	 AE016877 	 1361
RF00005 	 tRNA 	 AE016877 	 1362
RF00005 	 tRNA 	 AE016877 	 1363
RF00005 	 tRNA 	 AE016877 	 1364
RF00005 	 tRNA 	 AE016877 	 1365
RF01410 	 BsrC 	 AE016877 	 1574
RF00380 	 ykoK 	 AE016877 	 1575
RF00005 	 tRNA 	 AE016877 	 1576
RF00005 	 tRNA 	 AE016877 	 1577
RF00230 	 T-box 	 AE016877 	 1578
RF00005 	 tRNA 	 AE016877 	 1579
RF00005 	 tRNA 	 AE016877 	 1580
RF00167 	 Purine 	 AE016877 	 1581
RF00230 	 T-box 	 AE016877 	 1582
RF00230 	 T-box 	 AE016877 	 1583
RF00174 	 Cobalamin 	 AE016877 	 1584
RF00230 	 T-box 	 AE016877 	 1585
RF00005 	 tRNA 	 AE016877 	 1586
RF00230 	 T-box 	 AE016877 	 1587
RF00005 	 tRNA 	 AE016877 	 1588
RF00005 	 tRNA 	 AE016877 	 1589
RF00005 	 tRNA 	 AE016877 	 1590
RF00005 	 tRNA 	 AE016877 	 1591
RF00005 	 tRNA 	 AE016877 	 1592
RF00005 	 tRNA 	 AE016877 	 1593
RF00379 	 ydaO-yuaA 	 AE016877 	 1594
RF00005 	 tRNA 	 AE016877 	 1595
RF00005 	 tRNA 	 AE016877 	 1596
RF00005 	 tRNA 	 AE016877 	 1597
RF01766 	 cspA 	 AE016877 	 2085
RF00230 	 T-box 	 AE016877 	 2086
RF00230 	 T-box 	 AE016877 	 2087
RF00080 	 yybP-ykoY 	 AE016877 	 2088
RF00522 	 PreQ1 	 AE016877 	 2089
RF00168 	 Lysine 	 AE016877 	 2090
RF01725 	 SAM-I-IV-variant 	 AE016877 	 2091
RF00162 	 SAM 	 AE016877 	 2092
RF00230 	 T-box 	 AE016877 	 2093
RF00230 	 T-box 	 AE016877 	 2094
RF00005 	 tRNA 	 AE016877 	 2095
RF00005 	 tRNA 	 AE016877 	 2096
RF00234 	 glmS 	 AE016877 	 2097
RF00238 	 ctRNA_pND324 	 AE016877 	 2098
RF00238 	 ctRNA_pND324 	 AE016877 	 2099
RF00230 	 T-box 	 AE016877 	 2100
RF00230 	 T-box 	 AE016877 	 2101
RF00005 	 tRNA 	 AE016877 	 2102
RF00005 	 tRNA 	 AE016877 	 2103
RF00005 	 tRNA 	 AE016877 	 2104
RF00005 	 tRNA 	 AE016877 	 2105
RF00230 	 T-box 	 AE016877 	 2106
RF00167 	 Purine 	 AE016877 	 2107
RF00238 	 ctRNA_pND324 	 AE016877 	 2108
RF00515 	 PyrR 	 AE016877 	 2109
RF00230 	 T-box 	 AE016877 	 2110
RF00005 	 tRNA 	 AE016877 	 2111
RF00005 	 tRNA 	 AE016877 	 2112
RF00005 	 tRNA 	 AE016877 	 2113
RF00005 	 tRNA 	 AE016877 	 2114
RF00005 	 tRNA 	 AE016877 	 2115
RF00059 	 TPP 	 AE016877 	 2116
RF00005 	 tRNA 	 AE016877 	 2117
RF01735 	 epsC 	 AE016877 	 2118
RF00005 	 tRNA 	 AE016877 	 2119
RF01676 	 P31 	 AE016877 	 2120
RF00005 	 tRNA 	 AE016877 	 2121
RF00005 	 tRNA 	 AE016877 	 2122
RF00005 	 tRNA 	 AE016877 	 2123
RF00005 	 tRNA 	 AE016877 	 2124
RF00005 	 tRNA 	 AE016877 	 2125
RF00059 	 TPP 	 AE016877 	 2126
RF00005 	 tRNA 	 AE016877 	 2127
RF00238 	 ctRNA_pND324 	 AE016877 	 6807
RF01051 	 c-di-GMP-I 	 AE016877 	 6808
RF00005 	 tRNA 	 AE016877 	 6809
RF00238 	 ctRNA_pND324 	 AE016877 	 6810
RF00005 	 tRNA 	 AE016877 	 6811
RF00005 	 tRNA 	 AE016877 	 6812
RF00238 	 ctRNA_pND324 	 AE016877 	 6813
RF00238 	 ctRNA_pND324 	 AE016877 	 6814
RF00230 	 T-box 	 AE016877 	 6815
RF00162 	 SAM 	 AE016877 	 6816
RF01470 	 rli38 	 AE016877 	 6817
RF00050 	 FMN 	 AE016877 	 6818
RF01749 	 pan 	 AE016877 	 6819
RF00167 	 Purine 	 AE016877 	 6820
RF00005 	 tRNA 	 AE016877 	 6821
RF00522 	 PreQ1 	 AE016877 	 6822
RF00005 	 tRNA 	 AE016877 	 6823
RF00238 	 ctRNA_pND324 	 AE016877 	 6824
RF00512 	 Leu_leader 	 AE016877 	 6825
RF00168 	 Lysine 	 AE016877 	 6826
RF00230 	 T-box 	 AE016877 	 6827
RF00515 	 PyrR 	 AE016877 	 6828
RF00230 	 T-box 	 AE016877 	 6829
RF00230 	 T-box 	 AE016877 	 6830
RF00230 	 T-box 	 AE016877 	 6831
RF00230 	 T-box 	 AE016877 	 6832
RF00162 	 SAM 	 AE016877 	 6833
RF00033 	 MicF 	 AE016877 	 6834
RF00238 	 ctRNA_pND324 	 AE016877 	 6835
RF01342 	 CRISPR-DR32 	 AE016877 	 6836
RF00162 	 SAM 	 AE016877 	 6837
RF01691 	 Bacillus-plasmid 	 AE016877 	 6838
RF01470 	 rli38 	 AE016877 	 6839
RF01416 	 NrrF 	 AE016877 	 6840
RF00230 	 T-box 	 AE016877 	 6841
RF00230 	 T-box 	 AE016877 	 6842
RF00230 	 T-box 	 AE016877 	 6843
RF00230 	 T-box 	 AE016877 	 6844
RF00005 	 tRNA 	 AE016877 	 6845
RF00005 	 tRNA 	 AE016877 	 6846
RF00230 	 T-box 	 AE016877 	 6847
RF00059 	 TPP 	 AE016877 	 6848
RF00162 	 SAM 	 AE016877 	 6849
RF00167 	 Purine 	 AE016877 	 6850
RF00230 	 T-box 	 AE016877 	 6851
RF00168 	 Lysine 	 AE016877 	 6852
RF00005 	 tRNA 	 AE016877 	 6853
RF00162 	 SAM 	 AE016877 	 6854
RF00162 	 SAM 	 AE016877 	 6855
RF00236 	 ctRNA_pGA1 	 AE016877 	 6856
RF01676 	 P31 	 AE016877 	 6857
RF00379 	 ydaO-yuaA 	 AE016877 	 6858
RF00238 	 ctRNA_pND324 	 AE016877 	 6859
RF00167 	 Purine 	 AE016877 	 6860
RF01363 	 CRISPR-DR50 	 AE016877 	 6861
RF00632 	 sxy 	 AE016877 	 6862
RF00033 	 MicF 	 AE016877 	 6863
RF01410 	 BsrC 	 AE016877 	 6864
RF00238 	 ctRNA_pND324 	 AE016877 	 6865
RF01705 	 Flavo-1 	 AE016877 	 6866
RF00162 	 SAM 	 AE016877 	 6867
RF00238 	 ctRNA_pND324 	 AE016877 	 6868
RF00515 	 PyrR 	 AE016877 	 6869
RF00515 	 PyrR 	 AE016877 	 6870
RF02064 	 STnc370 	 AE016877 	 6871
RF00516 	 ylbH 	 AE016877 	 6872
RF01470 	 rli38 	 AE016877 	 6873
RF00162 	 SAM 	 AE016877 	 6874
RF00162 	 SAM 	 AE016877 	 6875
RF00059 	 TPP 	 AE016877 	 6876
RF00230 	 T-box 	 AE016877 	 6877
RF00515 	 PyrR 	 AE016877 	 6878
RF00162 	 SAM 	 AE016877 	 6879
RF00162 	 SAM 	 AE016877 	 6880
RF00005 	 tRNA 	 AE016877 	 6881
RF00230 	 T-box 	 AE016877 	 6882
RF00230 	 T-box 	 AE016877 	 6883
RF00230 	 T-box 	 AE016877 	 6884
RF00238 	 ctRNA_pND324 	 AE016877 	 6885
RF00238 	 ctRNA_pND324 	 AE016877 	 6886
RF01361 	 CRISPR-DR48 	 AE016877 	 6887
RF00059 	 TPP 	 AE016877 	 6888
RF00005 	 tRNA 	 AE016877 	 6889
RF00512 	 Leu_leader 	 AE016877 	 6890
RF00082 	 SraG 	 AE016877 	 6891
RF00005 	 tRNA 	 AE016877 	 6892
RF00162 	 SAM 	 AE016877 	 6893
RF00238 	 ctRNA_pND324 	 AE016877 	 6894
RF00230 	 T-box 	 AE016877 	 6895
RF00230 	 T-box 	 AE016877 	 6896
RF01734 	 crcB 	 AE016877 	 6897
RF00005 	 tRNA 	 AE016877 	 6898
RF00262 	 sar 	 AE016877 	 6899
RF00005 	 tRNA 	 AE016877 	 6900
RF00162 	 SAM 	 AE016877 	 6901
RF00515 	 PyrR 	 AE016877 	 6902
RF00005 	 tRNA 	 AE016877 	 6903
RF00005 	 tRNA 	 AE016877 	 6904
RF00005 	 tRNA 	 AE016877 	 6905
RF00005 	 tRNA 	 AE016877 	 6906
RF00005 	 tRNA 	 AE016877 	 6907
RF00059 	 TPP 	 AE016877 	 6908
RF00379 	 ydaO-yuaA 	 AE016877 	 6909
RF00162 	 SAM 	 AE016877 	 6910
RF00242 	 ctRNA_pT181 	 AE016877 	 6911
RF00080 	 yybP-ykoY 	 AE016877 	 6912
RF00238 	 ctRNA_pND324 	 AE016877 	 6913
RF00238 	 ctRNA_pND324 	 AE016877 	 6914
RF00262 	 sar 	 AE016877 	 6915
RF01356 	 CRISPR-DR28 	 AE016877 	 6916
RF01356 	 CRISPR-DR28 	 AE016877 	 6917
RF00002 	 5_8S_rRNA 	 CP001503 	 1
RF01850 	 beta_tmRNA 	 CP001503 	 2
RF00002 	 5_8S_rRNA 	 CP001503 	 3
RF00002 	 5_8S_rRNA 	 CP001503 	 4
RF00023 	 tmRNA 	 CP001503 	 5
RF00177 	 SSU_rRNA_bacteria 	 CP001503 	 6
RF00177 	 SSU_rRNA_bacteria 	 CP001503 	 7
RF00177 	 SSU_rRNA_bacteria 	 CP001503 	 8
RF00010 	 RNaseP_bact_a 	 CP001503 	 9
RF00001 	 5S_rRNA 	 CP001503 	 10
RF00001 	 5S_rRNA 	 CP001503 	 11
RF00001 	 5S_rRNA 	 CP001503 	 12
RF00013 	 6S 	 CP001503 	 13
RF01766 	 cspA 	 CP001503 	 16
RF01118 	 PK-G12rRNA 	 CP001503 	 20
RF01118 	 PK-G12rRNA 	 CP001503 	 24
RF01118 	 PK-G12rRNA 	 CP001503 	 26
RF01766 	 cspA 	 CP001503 	 32
RF00005 	 tRNA 	 CP001503 	 98
RF00140 	 Alpha_RBS 	 CP001503 	 131
RF01340 	 CRISPR-DR29 	 CP001503 	 157
RF00005 	 tRNA 	 CP001503 	 160
RF00005 	 tRNA 	 CP001503 	 175
RF00005 	 tRNA 	 CP001503 	 179
RF00005 	 tRNA 	 CP001503 	 181
RF00005 	 tRNA 	 CP001503 	 186
RF00005 	 tRNA 	 CP001503 	 187
RF00005 	 tRNA 	 CP001503 	 188
RF01070 	 sucA 	 CP001503 	 190
RF00005 	 tRNA 	 CP001503 	 191
RF00005 	 tRNA 	 CP001503 	 197
RF00504 	 Glycine 	 CP001503 	 202
RF01057 	 SAH_riboswitch 	 CP001503 	 206
RF00005 	 tRNA 	 CP001503 	 208
RF00504 	 Glycine 	 CP001503 	 211
RF00005 	 tRNA 	 CP001503 	 222
RF01356 	 CRISPR-DR28 	 CP001503 	 258
RF01766 	 cspA 	 CP001503 	 266
RF01356 	 CRISPR-DR28 	 CP001503 	 279
RF00005 	 tRNA 	 CP001503 	 326
RF00005 	 tRNA 	 CP001503 	 348
RF00005 	 tRNA 	 CP001503 	 353
RF00005 	 tRNA 	 CP001503 	 366
RF00005 	 tRNA 	 CP001503 	 372
RF00005 	 tRNA 	 CP001503 	 399
RF00005 	 tRNA 	 CP001503 	 527
RF00005 	 tRNA 	 CP001503 	 548
RF00435 	 ROSE 	 CP001503 	 553
RF00005 	 tRNA 	 CP001503 	 569
RF00005 	 tRNA 	 CP001503 	 590
RF00059 	 TPP 	 CP001503 	 606
RF00005 	 tRNA 	 CP001503 	 622
RF00005 	 tRNA 	 CP001503 	 746
RF00005 	 tRNA 	 CP001503 	 795
RF00005 	 tRNA 	 CP001503 	 802
RF00005 	 tRNA 	 CP001503 	 864
RF01854 	 Bacteria_large_SRP 	 CP001503 	 892
RF00169 	 Bacteria_small_SRP 	 CP001503 	 893
RF00005 	 tRNA 	 CP001503 	 909
RF00005 	 tRNA 	 CP001503 	 910
RF00005 	 tRNA 	 CP001503 	 944
RF00005 	 tRNA 	 CP001503 	 955
RF01068 	 mini-ykkC 	 CP001503 	 956
RF01372 	 CRISPR-DR59 	 CP001503 	 1054
RF01336 	 CRISPR-DR23 	 CP001503 	 1236
RF00005 	 tRNA 	 CP001503 	 1387
RF00005 	 tRNA 	 CP001503 	 1534
RF00059 	 TPP 	 CP001503 	 1568
RF01356 	 CRISPR-DR28 	 CP001503 	 1569
RF00005 	 tRNA 	 CP001503 	 1605
RF01668 	 P10 	 CP001503 	 1750
RF00005 	 tRNA 	 CP001503 	 1804
RF01497 	 ALIL 	 CP001503 	 1855
RF00005 	 tRNA 	 CP001503 	 1955
RF01394 	 isrK 	 CP001503 	 1956
RF01750 	 pfl 	 CP001503 	 1957
RF00005 	 tRNA 	 CP001503 	 2009
RF00005 	 tRNA 	 CP001503 	 2073
RF00005 	 tRNA 	 CP001503 	 2074
RF00005 	 tRNA 	 CP001503 	 2134
RF01695 	 C4 	 CP001503 	 2135
RF01497 	 ALIL 	 CP001503 	 2200
RF01356 	 CRISPR-DR28 	 CP001503 	 2201
RF01497 	 ALIL 	 CP001503 	 2351
RF01356 	 CRISPR-DR28 	 CP001503 	 2352
RF01356 	 CRISPR-DR28 	 CP001503 	 2353
RF00005 	 tRNA 	 CP001503 	 2508
RF00005 	 tRNA 	 CP001503 	 2509
RF02278 	 Betaproteobacteria_toxic_sRNA 	 CP001503 	 2510
RF00005 	 tRNA 	 CP001503 	 2511
RF00005 	 tRNA 	 CP001503 	 2584
RF01356 	 CRISPR-DR28 	 CP001503 	 2585
RF00005 	 tRNA 	 CP001503 	 2586
RF00005 	 tRNA 	 CP001503 	 2587
RF00005 	 tRNA 	 CP001503 	 2588
RF01730 	 Termite-leu 	 CP001503 	 2589
RF00005 	 tRNA 	 CP001503 	 2590
RF01394 	 isrK 	 CP001503 	 2672
RF02278 	 Betaproteobacteria_toxic_sRNA 	 CP001503 	 2673
RF00005 	 tRNA 	 CP001503 	 2765
RF00005 	 tRNA 	 CP001503 	 2858
RF01372 	 CRISPR-DR59 	 CP001503 	 2859
RF00005 	 tRNA 	 CP001503 	 2860
RF00005 	 tRNA 	 CP001503 	 2947
RF01372 	 CRISPR-DR59 	 CP001503 	 2948
RF01317 	 CRISPR-DR4 	 CP001503 	 2949
RF00005 	 tRNA 	 CP001503 	 2950
RF01317 	 CRISPR-DR4 	 CP001503 	 3055
RF01317 	 CRISPR-DR4 	 CP001503 	 3056
RF00005 	 tRNA 	 CP001503 	 3057
RF01356 	 CRISPR-DR28 	 CP001503 	 3162
RF01356 	 CRISPR-DR28 	 CP001503 	 3163
RF01356 	 CRISPR-DR28 	 CP001503 	 3376
RF01372 	 CRISPR-DR59 	 CP001503 	 3377
RF01356 	 CRISPR-DR28 	 CP001503 	 3378
RF01356 	 CRISPR-DR28 	 CP001503 	 3379
RF00005 	 tRNA 	 CP001503 	 3495
RF01356 	 CRISPR-DR28 	 CP001503 	 3496
RF01356 	 CRISPR-DR28 	 CP001503 	 3497
RF01356 	 CRISPR-DR28 	 CP001503 	 3609
RF00005 	 tRNA 	 CP001503 	 3610
RF01356 	 CRISPR-DR28 	 CP001503 	 3611
RF01356 	 CRISPR-DR28 	 CP001503 	 3738
RF01317 	 CRISPR-DR4 	 CP001503 	 3739
RF01317 	 CRISPR-DR4 	 CP001503 	 3740
RF01317 	 CRISPR-DR4 	 CP001503 	 3741
RF00520 	 ybhL 	 CP001503 	 3742
RF02278 	 Betaproteobacteria_toxic_sRNA 	 CP001503 	 3743
RF01356 	 CRISPR-DR28 	 CP001503 	 3884
RF01497 	 ALIL 	 CP001503 	 4041
RF01668 	 P10 	 CP001503 	 4042
RF01766 	 cspA 	 CP001503 	 4205
RF01356 	 CRISPR-DR28 	 CP001503 	 4206
RF01356 	 CRISPR-DR28 	 CP001503 	 4207
RF02225 	 sX6 	 CP001503 	 4208
RF01372 	 CRISPR-DR59 	 CP001503 	 4209
RF01356 	 CRISPR-DR28 	 CP001503 	 4364
RF01356 	 CRISPR-DR28 	 CP001503 	 4365
RF01356 	 CRISPR-DR28 	 CP001503 	 4366
RF01668 	 P10 	 CP001503 	 4487
RF01356 	 CRISPR-DR28 	 CP001503 	 4488
RF01116 	 Yfr1 	 CP001503 	 4489
RF01356 	 CRISPR-DR28 	 CP001503 	 4490
RF01356 	 CRISPR-DR28 	 CP001503 	 4523
RF00002 	 5_8S_rRNA 	 CP001504 	 1
RF00002 	 5_8S_rRNA 	 CP001504 	 2
RF00177 	 SSU_rRNA_bacteria 	 CP001504 	 3
RF00001 	 5S_rRNA 	 CP001504 	 4
RF00001 	 5S_rRNA 	 CP001504 	 5
RF00177 	 SSU_rRNA_bacteria 	 CP001504 	 6
RF01118 	 PK-G12rRNA 	 CP001504 	 11
